location,ancestral_weight,tip_weight,latitude,longitude
0.32318192449406574,0.000000,1.000000,55.428962,-3.426073
0.32637667472376114,0.000000,1.000000,-0.128267,37.856677
0.3326306633236739,1.000000,0.000000,21.150615,-36.922689
0.3354929131290669,1.000000,0.000000,41.361291,-2.332519
0.3368242175968463,1.000000,0.000000,4.325123,101.992163
0.337717183706813,0.000000,1.000000,-35.730164,-71.445755
0.337976173659003,0.000000,1.000000,4.357259,101.966754
0.3415570995515261,0.000000,1.000000,1.382201,103.810338
0.3436048262847567,0.000000,1.000000,61.553435,105.314237
0.3446474700743351,0.000000,1.000000,-9.098486,-74.908704
0.34649158248610396,1.000000,0.000000,1.352435,103.775598
0.35588822946905485,1.000000,0.000000,51.171772,10.416722
0.3592321579700325,0.000000,1.000000,-0.082384,37.746589
0.3611206775138107,1.000000,0.000000,52.092494,7.419124
0.3615298990444257,0.000000,1.000000,35.961364,104.177366
0.3705058155557995,0.000000,1.000000,45.073052,15.317576
0.37308828432608127,1.000000,0.000000,-23.945716,131.657475
0.38008448509693293,0.000000,1.000000,35.793159,104.035628
0.3807639063319823,0.000000,1.000000,52.152218,5.392976
0.38118934128742554,0.000000,1.000000,-35.775139,-71.567648
0.38386580078526517,1.000000,0.000000,32.538039,127.772459
0.3840480433073613,0.000000,1.000000,1.351036,103.693107
0.38986221334746946,0.000000,1.000000,1.356867,103.752965
0.39024283486119926,0.000000,1.000000,40.310098,-3.832359
0.3987337061378567,0.000000,1.000000,-35.581573,-71.612533
0.398902580456425,0.000000,1.000000,1.241468,103.788515
0.3991516136631856,0.000000,1.000000,36.979734,-95.722438
0.4018837387713172,1.000000,0.000000,40.331650,-3.760381
0.4027753028761168,0.000000,1.000000,-35.620446,-71.558639
0.40413911285671733,0.000000,1.000000,35.854558,104.144399
0.4043081127010641,0.000000,1.000000,35.893972,104.286420
0.4049576363437568,0.000000,1.000000,37.062163,-95.716369
0.40566248075573075,0.000000,1.000000,37.086097,-95.837317
0.4084509172209105,1.000000,0.000000,14.940754,103.784057
0.4106011345354247,1.000000,0.000000,-9.225296,-74.977858
0.4218749589243639,0.000000,1.000000,23.682260,-102.474331
0.42254740726569695,1.000000,0.000000,0.400301,37.775392
0.4233382066474831,1.000000,0.000000,53.040921,2.148656
0.42584614366379886,0.000000,1.000000,35.919139,104.225460
0.42900836639513185,0.000000,1.000000,1.338679,103.820208
0.429437735675525,0.000000,1.000000,23.784570,45.023866
0.4333283004949369,0.000000,1.000000,35.814089,104.276222
0.43358115823396715,0.000000,1.000000,61.713358,105.181407
0.4360954079815301,0.000000,1.000000,37.065688,-95.669771
0.43819464654148155,0.000000,1.000000,37.239250,-95.599331
0.4413564027772981,0.000000,1.000000,22.168796,114.154473
0.44216119892129496,0.000000,1.000000,-25.359751,133.880422
0.4440709784844949,1.000000,0.000000,45.118448,15.200471
0.4449616798274845,0.000000,1.000000,37.205875,-95.684731
0.44727575633924704,1.000000,0.000000,1.360951,103.849470
0.45156803958173186,1.000000,0.000000,35.875351,104.174031
0.45788438942598725,0.000000,1.000000,15.799875,100.860428
0.4609258353629084,0.000000,1.000000,1.312513,103.913337
0.4650943410116277,1.000000,0.000000,14.143464,108.273331
0.46871001691601905,0.000000,1.000000,61.563011,105.318952
0.4703075685695556,0.000000,1.000000,36.351600,138.402816
0.47203740348950546,0.000000,1.000000,40.528657,-3.562735
0.47402743835613553,0.000000,1.000000,61.569952,105.486911
0.48006786158457637,0.000000,1.000000,-9.255297,-74.924566
0.4846236420147651,0.000000,1.000000,15.837453,101.063845
0.4874890225577359,1.000000,0.000000,-25.281901,133.850033
0.48768514488812137,0.000000,1.000000,61.498440,105.330759
0.4898166310804829,0.000000,1.000000,35.985789,104.357960
0.4949182833446098,1.000000,0.000000,45.862250,9.614230
0.4966136453998936,0.000000,1.000000,36.085191,138.189519
0.4973290719184376,1.000000,0.000000,35.799018,104.237055
0.4978292698785004,0.000000,1.000000,37.225227,-95.682830
0.49999041003908173,0.000000,1.000000,-14.235000,-51.925300
0.5002386502154346,0.000000,1.000000,4.206212,101.817145
0.5003825216117852,0.000000,1.000000,51.104949,10.449128
0.5029141252534729,0.000000,1.000000,35.816639,104.175970
0.5057903636657765,0.000000,1.000000,35.952269,104.295949
0.5061661355385656,0.000000,1.000000,40.407327,-3.584328
0.51042610754406,0.000000,1.000000,0.018171,38.103030
0.5108636027882985,0.000000,1.000000,37.189274,-95.738625
0.5118582224877098,0.000000,1.000000,37.189429,-95.767372
0.5143145998277465,0.000000,1.000000,36.936055,-95.834176
0.5145778500242577,1.000000,0.000000,35.781068,104.195064
0.5196406745527796,0.000000,1.000000,36.987904,-95.735538
0.5210820427011217,0.000000,1.000000,61.520604,105.304296
0.5233122299598226,1.000000,0.000000,36.085294,138.188475
0.5255480111401568,1.000000,0.000000,55.362470,-3.372084
0.5286776395360998,1.000000,0.000000,35.822366,104.196270
0.5322211092407543,1.000000,0.000000,49.052879,3.682404
0.532981597000607,0.000000,1.000000,4.205288,101.953936
0.5332119531106336,1.000000,0.000000,-11.577067,-64.015817
0.5347389686145989,0.000000,1.000000,-9.219949,-75.052406
0.5352349702162035,0.000000,1.000000,37.111273,-95.673576
0.5369072297542994,1.000000,0.000000,-33.844922,150.941235
0.5371315583917956,0.000000,1.000000,40.245414,-3.683367
0.538101086767646,0.000000,1.000000,61.454025,105.348568
0.5403469337467223,0.000000,1.000000,35.761509,104.323748
0.546589707279315,1.000000,0.000000,61.482051,105.357023
0.5536927406951714,1.000000,0.000000,-9.113680,-75.028764
0.5558260161582043,0.000000,1.000000,37.105044,-95.850354
0.5560355221916204,0.000000,1.000000,61.541716,105.355960
0.5577538741430741,1.000000,0.000000,37.167854,-95.803788
0.5605379580039939,0.000000,1.000000,46.533830,2.199030
0.5617118429292183,1.000000,0.000000,61.475192,105.259117
0.5656803443357045,1.000000,0.000000,35.727735,104.233061
0.5660656614662147,1.000000,0.000000,15.652941,104.035489
0.5662232069851061,0.000000,1.000000,36.127445,138.281748
0.5670077998006191,0.000000,1.000000,35.809607,104.193066
0.5687978328783599,0.000000,1.000000,-30.644767,22.869435
0.569154000375377,0.000000,1.000000,37.158975,-95.630409
0.5693191467941513,0.000000,1.000000,37.145404,-95.546259
0.5735501905377632,0.000000,1.000000,37.165151,-95.594790
0.5776409096766256,0.000000,1.000000,55.488788,-3.395471
0.5776848414973639,0.000000,1.000000,-30.540782,22.948595
0.5777904198660173,0.000000,1.000000,55.430488,-3.277706
0.5781803311033616,1.000000,0.000000,-32.584107,147.152833
0.5790191924295676,0.000000,1.000000,40.547017,-3.653132
0.5792743301857274,0.000000,1.000000,61.589295,105.428413
0.580684717398347,0.000000,1.000000,-37.765472,144.751469
0.5855106024798112,1.000000,0.000000,40.569998,-3.628102
0.5868772788425342,1.000000,0.000000,-9.098327,-75.054108
0.5873035671559929,1.000000,0.000000,-25.382023,133.744151
0.5875222932640408,0.000000,1.000000,61.509856,105.195551
0.5877642603954214,0.000000,1.000000,35.868827,104.120559
0.5879817495278872,1.000000,0.000000,45.002318,2.244625
0.5886757873601479,0.000000,1.000000,61.413837,105.426309
0.5895332634384498,0.000000,1.000000,37.116776,-95.825692
0.5898986623416611,0.000000,1.000000,37.097069,-95.845968
0.5905261836278115,0.000000,1.000000,37.105932,-95.557737
0.5913591221771388,1.000000,0.000000,11.630940,104.967015
0.5932961581133691,0.000000,1.000000,35.861107,104.308059
0.593501988211847,0.000000,1.000000,36.322201,138.270126
0.5941982124916259,1.000000,0.000000,43.061877,11.035873
0.595311243116883,0.000000,1.000000,37.119617,-95.816317
0.597422502012006,0.000000,1.000000,36.983703,-95.780667
0.5975369326076375,1.000000,0.000000,43.440316,-3.304589
0.5983219731870021,0.000000,1.000000,51.201809,10.433794
0.5987968252670547,1.000000,0.000000,45.305604,15.162712
0.5989141345137001,0.000000,1.000000,36.966312,-95.621968
0.5999616833540053,1.000000,0.000000,26.638474,105.956030
0.6020752656639375,0.000000,1.000000,37.056927,-95.781067
0.6056793710160606,0.000000,1.000000,1.370801,103.870066
0.6058993861772368,0.000000,1.000000,37.180992,-95.825505
0.6069108302818997,0.000000,1.000000,1.277867,103.995412
0.609690817136361,0.000000,1.000000,51.128594,10.526039
0.610001597055348,1.000000,0.000000,37.277174,-95.882978
0.6107949500115255,0.000000,1.000000,61.509015,105.182161
0.6108703202118658,0.000000,1.000000,61.459433,105.221950
0.611457672591704,1.000000,0.000000,37.096053,-95.671672
0.6117236298299027,0.000000,1.000000,37.077741,-95.611676
0.6121883897044298,0.000000,1.000000,36.964718,-95.712574
0.6123794872791523,0.000000,1.000000,40.476569,-3.652009
0.6124397090284628,0.000000,1.000000,37.080620,-95.751902
0.6221353076092587,0.000000,1.000000,-25.291778,133.789670
0.6225062561261576,0.000000,1.000000,1.450454,103.703091
0.6233008490593257,0.000000,1.000000,55.284302,-3.382935
0.625088686785464,0.000000,1.000000,37.170902,-95.801119
0.6253955152534006,0.000000,1.000000,35.957435,104.264993
0.6268988935742614,0.000000,1.000000,1.412909,103.789341
0.6271535842044192,0.000000,1.000000,36.910573,-95.676603
0.6290270483635102,0.000000,1.000000,46.529623,2.230704
0.6298829697728432,1.000000,0.000000,36.298910,36.335093
0.6308650210627156,0.000000,1.000000,36.978028,-95.795413
0.6319793856619085,1.000000,0.000000,37.026511,-95.714015
0.632571838740162,0.000000,1.000000,1.297141,103.810655
0.6326443264787935,0.000000,1.000000,37.075886,-95.747227
0.634853469736511,0.000000,1.000000,-9.187437,-75.007444
0.6365059481258225,0.000000,1.000000,4.282171,101.767346
0.6382730221834076,0.000000,1.000000,23.634084,-102.472845
0.6411502538560666,0.000000,1.000000,-9.136406,-75.065927
0.6447124088839137,1.000000,0.000000,36.954588,-95.882643
0.6448678702558531,1.000000,0.000000,51.221682,10.404867
0.6450515764091395,1.000000,0.000000,49.058214,9.516544
0.6471877477156778,0.000000,1.000000,40.351775,-3.721915
0.6476231531961831,0.000000,1.000000,40.422841,-3.574634
0.6494083493489392,0.000000,1.000000,13.941543,108.287625
0.651195004509935,0.000000,1.000000,4.237199,101.856682
0.6523747797757841,0.000000,1.000000,35.934507,104.127101
0.6536073879072082,1.000000,0.000000,37.604752,-44.798641
0.6538419009294104,0.000000,1.000000,35.884144,104.226333
0.6538645843333611,0.000000,1.000000,55.535207,-3.545280
0.6554934618408577,1.000000,0.000000,-9.078555,-74.951284
0.6555473963579816,1.000000,0.000000,45.225524,15.200608
0.6556644649381919,1.000000,0.000000,46.568381,2.217989
0.6560933115864032,0.000000,1.000000,40.374232,-3.756709
0.6562006222708305,1.000000,0.000000,1.490983,103.923273
0.6565098554420951,0.000000,1.000000,61.577671,105.245174
0.662138527215237,0.000000,1.000000,40.428741,-3.601575
0.6681603954160529,0.000000,1.000000,1.258791,103.742459
0.6714191816190765,0.000000,1.000000,35.761712,104.122758
0.6715596730371104,0.000000,1.000000,61.478514,105.378600
0.6721542637907703,0.000000,1.000000,14.036339,108.361734
0.6723655243859276,0.000000,1.000000,61.554181,105.377740
0.6725153567017341,0.000000,1.000000,61.618064,105.258814
0.6754039663198925,1.000000,0.000000,23.692242,-102.572613
0.6754687921903041,0.000000,1.000000,37.148246,-95.648093
0.6778450450978898,0.000000,1.000000,61.503013,105.241658
0.6824960798185359,0.000000,1.000000,-9.079841,-74.967551
0.6860198251130244,0.000000,1.000000,1.411755,103.911807
0.6869807565184799,1.000000,0.000000,27.113769,112.642213
0.6874712329255515,0.000000,1.000000,13.992224,108.403737
0.6881904070454301,0.000000,1.000000,36.157634,138.409950
0.6897322642346,0.000000,1.000000,37.150014,-95.759543
0.6913791074270218,0.000000,1.000000,37.144835,-95.765353
0.6925461062102471,1.000000,0.000000,35.844516,127.826606
0.6939331170336162,0.000000,1.000000,61.593622,105.290300
0.6954290186086377,0.000000,1.000000,-0.133553,37.923563
0.696412179849902,0.000000,1.000000,37.131944,-95.694147
0.696809057815684,1.000000,0.000000,36.944253,-95.538233
0.6997292697812318,0.000000,1.000000,35.933302,104.131683
0.7008632869458903,0.000000,1.000000,61.622616,105.267551
0.7029222082104619,0.000000,1.000000,37.053104,-95.613889
0.7067479424935013,0.000000,1.000000,45.087068,15.122360
0.7092887935717739,0.000000,1.000000,37.228457,-95.637991
0.7094606768802854,1.000000,0.000000,37.000445,-95.758561
0.7107380346365688,0.000000,1.000000,40.452441,-3.754770
0.713631899016939,0.000000,1.000000,0.042086,38.075945
0.7141495724947473,0.000000,1.000000,61.583356,105.261454
0.7151573049959059,0.000000,1.000000,37.122207,-95.699105
0.7167385006388529,0.000000,1.000000,61.433826,105.444516
0.7168125566611153,0.000000,1.000000,-9.230594,-75.077630
0.7169118589407542,0.000000,1.000000,35.844017,104.144870
0.7187655826479507,0.000000,1.000000,1.332128,103.881220
0.7193548084305771,0.000000,1.000000,40.388142,-3.580735
0.7195329853627459,1.000000,0.000000,35.997032,104.032632
0.7198429041519177,0.000000,1.000000,35.754767,104.298004
0.7204791987838225,0.000000,1.000000,45.012798,15.240300
0.7208095341172881,1.000000,0.000000,36.149726,138.129834
0.7234076865833248,0.000000,1.000000,37.037395,-95.838936
0.7238845339700495,0.000000,1.000000,35.839200,104.109963
0.7248943324409682,0.000000,1.000000,37.205926,-95.593046
0.7256258914773023,1.000000,0.000000,13.559165,114.210856
0.7269461060917585,0.000000,1.000000,35.852511,104.027157
0.7269772268518463,0.000000,1.000000,37.016141,-95.884967
0.7272268102524647,1.000000,0.000000,-9.173421,-75.077854
0.7284795025211885,0.000000,1.000000,61.386373,105.299674
0.7323519168435302,0.000000,1.000000,14.050321,108.162516
0.7332552575445525,0.000000,1.000000,35.931710,104.334854
0.7336567849198398,0.000000,1.000000,35.990911,104.139192
0.7357233082410822,1.000000,0.000000,46.611130,4.195051
0.7362922092095913,0.000000,1.000000,46.515109,2.154295
0.7364176189104904,0.000000,1.000000,61.581243,105.260843
0.7365345226322032,0.000000,1.000000,61.471661,105.373364
0.7366002502565885,0.000000,1.000000,37.029671,-95.736698
0.7367835313297847,1.000000,0.000000,37.129163,-95.712583
0.7392687130346629,0.000000,1.000000,61.561977,105.319477
0.7427740093820833,1.000000,0.000000,35.964027,104.158549
0.7437079784686503,0.000000,1.000000,52.088732,5.302560
0.743758390675287,1.000000,0.000000,-25.117188,133.914823
0.7439357380505346,0.000000,1.000000,36.279657,138.171490
0.7455428033125772,0.000000,1.000000,37.069848,-95.673540
0.7469546181646904,0.000000,1.000000,61.480275,105.250655
0.7478977236261126,0.000000,1.000000,23.554572,-102.624745
0.7510186438385056,0.000000,1.000000,1.380287,103.738410
0.7558016909287959,0.000000,1.000000,40.447168,-3.622126
0.7563101714791882,0.000000,1.000000,35.870181,104.085579
0.7576328961750715,0.000000,1.000000,-0.127574,37.899330
0.7595611237990472,0.000000,1.000000,37.148822,-95.732987
0.7598413106762066,1.000000,0.000000,44.315248,-46.747880
0.7616671734502799,1.000000,0.000000,35.739558,104.210755
0.7617616874906515,0.000000,1.000000,35.801914,104.045124
0.7620401840814741,0.000000,1.000000,61.374245,105.307660
0.7621938350298552,0.000000,1.000000,4.125770,101.953860
0.7635583760698912,0.000000,1.000000,-9.084984,-75.108738
0.7666824676952736,0.000000,1.000000,61.479642,105.223485
0.7677476929867207,0.000000,1.000000,37.008658,-95.841120
0.7686301074423575,0.000000,1.000000,1.406754,103.772598
0.7690548046899411,0.000000,1.000000,61.498068,105.251401
0.7697496251325755,1.000000,0.000000,61.538062,105.223121
0.7700382792024012,1.000000,0.000000,4.546613,102.148774
0.7701736410797495,1.000000,0.000000,61.560615,105.297184
0.7731314593781521,1.000000,0.000000,61.463695,105.208681
0.7733957873170275,1.000000,0.000000,41.310809,17.246130
0.7736471430886854,0.000000,1.000000,51.122228,10.424877
0.7748872510582524,1.000000,0.000000,53.652812,32.176572
0.7763312808090228,0.000000,1.000000,40.306880,-3.646148
0.776614109891226,1.000000,0.000000,35.796590,104.240099
0.7774743563061017,0.000000,1.000000,61.565683,105.377219
0.7789451702880094,1.000000,0.000000,35.866784,104.135263
0.7805688513012102,0.000000,1.000000,37.124128,-95.861635
0.781026318830158,1.000000,0.000000,37.071332,-95.763363
0.7820655428874025,0.000000,1.000000,-33.838770,150.976656
0.7824448754754403,0.000000,1.000000,35.945667,104.157602
0.783151891626951,0.000000,1.000000,37.190671,-95.661749
0.7833486064159659,0.000000,1.000000,4.364968,101.985360
0.7851013930397842,0.000000,1.000000,51.309363,10.334428
0.7859639090951879,0.000000,1.000000,1.353708,103.975787
0.7867887444485056,0.000000,1.000000,37.037694,-95.722888
0.7882415538203451,0.000000,1.000000,37.089672,-95.671835
0.7883142733019022,0.000000,1.000000,-9.225118,-75.107859
0.788836701362798,0.000000,1.000000,-30.522287,22.989615
0.7892353965372761,0.000000,1.000000,36.911071,-95.751767
0.7908273946290113,0.000000,1.000000,-9.016459,-75.073080
0.7913222929534575,1.000000,0.000000,35.835514,104.337616
0.7913668427027531,1.000000,0.000000,35.786622,104.183121
0.7916451794330417,0.000000,1.000000,-9.321308,-74.987642
0.7916983295341568,0.000000,1.000000,1.536078,103.862755
0.7931057526048642,0.000000,1.000000,-25.359124,133.749344
0.794066043564174,0.000000,1.000000,4.281921,101.979460
0.7956789099561433,1.000000,0.000000,37.019951,-95.709059
0.7961275748179608,0.000000,1.000000,-9.114224,-74.905650
0.799034906267885,1.000000,0.000000,8.834797,102.730732
0.7991891508613534,0.000000,1.000000,35.855111,104.362135
0.8010465092310608,0.000000,1.000000,52.033124,5.316332
0.8010511342619692,0.000000,1.000000,61.523002,105.261960
0.8011468230943058,1.000000,0.000000,35.806728,104.214122
0.8019107976355321,0.000000,1.000000,35.923327,104.171907
0.8038382960237893,1.000000,0.000000,61.499083,105.254208
0.8048991318482384,0.000000,1.000000,36.147573,138.351604
0.8050584152860869,0.000000,1.000000,1.545039,103.939911
0.8054804371487706,0.000000,1.000000,37.055918,-95.694413
0.807152368611367,0.000000,1.000000,36.980329,-95.874645
0.8092091428425866,0.000000,1.000000,40.221427,-3.696654
